id,x,y,z,grainId,colorRGB,energy
6572,7,9,2,9,0 255 178,1
6573,7,9,3,9,0 255 178,0
6574,7,9,4,9,0 255 178,1
6575,7,9,5,19,255 0 76,1
6576,7,9,6,19,255 0 76,1
6577,7,9,7,15,127 0 255,1
6578,7,9,8,15,127 0 255,0
6579,7,9,9,15,127 0 255,0
6580,7,9,10,15,127 0 255,0
6581,7,9,11,15,127 0 255,0
6582,7,9,12,15,127 0 255,0
6583,7,9,13,15,127 0 255,1
6584,7,9,14,15,127 0 255,1
6585,7,9,15,15,127 0 255,1
6586,7,9,16,15,127 0 255,1
6587,7,9,17,15,127 0 255,1
6588,7,9,18,15,127 0 255,2
6589,7,9,19,15,127 0 255,2
6590,7,9,20,15,127 0 255,2
6591,7,9,21,15,127 0 255,3
6592,7,9,22,12,0 101 255,3
6593,7,9,23,12,0 101 255,1
6594,7,9,24,12,0 101 255,1
6595,7,9,25,12,0 101 255,1
6596,7,9,26,12,0 101 255,2
6597,7,9,27,13,0 25 255,2
6598,7,9,28,13,0 25 255,1
6599,7,9,29,13,0 25 255,2
6600,7,10,0,10,0 255 255,1
6601,7,10,1,10,0 255 255,1
6602,7,10,2,10,0 255 255,2
6603,7,10,3,9,0 255 178,2
6604,7,10,4,9,0 255 178,2
6605,7,10,5,19,255 0 76,1
6606,7,10,6,19,255 0 76,1
6607,7,10,7,15,127 0 255,1
6608,7,10,8,15,127 0 255,0
6609,7,10,9,15,127 0 255,0
6610,7,10,10,15,127 0 255,0
6611,7,10,11,15,127 0 255,0
6612,7,10,12,15,127 0 255,0
6613,7,10,13,15,127 0 255,1
6614,7,10,14,15,127 0 255,1
6615,7,10,15,15,127 0 255,1
6616,7,10,16,15,127 0 255,1
6617,7,10,17,15,127 0 255,3
6618,7,10,18,16,204 0 255,3
6619,7,10,19,16,204 0 255,2
6620,7,10,20,16,204 0 255,2
6621,7,10,21,16,204 0 255,3
6622,7,10,22,12,0 101 255,2
6623,7,10,23,12,0 101 255,0
6624,7,10,24,12,0 101 255,0
6625,7,10,25,12,0 101 255,0
6626,7,10,26,12,0 101 255,0
6627,7,10,27,12,0 101 255,1
6628,7,10,28,12,0 101 255,1
6629,7,10,29,12,0 101 255,2
6630,7,11,0,10,0 255 255,0
6631,7,11,1,10,0 255 255,0
6632,7,11,2,10,0 255 255,0
6633,7,11,3,10,0 255 255,1
6634,7,11,4,10,0 255 255,2
6635,7,11,5,19,255 0 76,1
6636,7,11,6,19,255 0 76,1
6637,7,11,7,15,127 0 255,1
6638,7,11,8,15,127 0 255,0
6639,7,11,9,15,127 0 255,0
6640,7,11,10,15,127 0 255,0
6641,7,11,11,15,127 0 255,0
6642,7,11,12,15,127 0 255,0
6643,7,11,13,15,127 0 255,1
6644,7,11,14,15,127 0 255,1
6645,7,11,15,15,127 0 255,1
6646,7,11,16,15,127 0 255,3
6647,7,11,17,16,204 0 255,3
6648,7,11,18,16,204 0 255,0
6649,7,11,19,16,204 0 255,0
6650,7,11,20,16,204 0 255,0
6651,7,11,21,16,204 0 255,2
6652,7,11,22,12,0 101 255,2
6653,7,11,23,12,0 101 255,0
6654,7,11,24,12,0 101 255,0
6655,7,11,25,12,0 101 255,0
6656,7,11,26,12,0 101 255,0
6657,7,11,27,12,0 101 255,0
6658,7,11,28,12,0 101 255,0
6659,7,11,29,12,0 101 255,1
6660,7,12,0,10,0 255 255,0
6661,7,12,1,10,0 255 255,0
6662,7,12,2,10,0 255 255,0
6663,7,12,3,10,0 255 255,0
6664,7,12,4,10,0 255 255,1
6665,7,12,5,19,255 0 76,1
6666,7,12,6,19,255 0 76,1
6667,7,12,7,15,127 0 255,1
6668,7,12,8,15,127 0 255,0
6669,7,12,9,15,127 0 255,0
6670,7,12,10,15,127 0 255,0
6671,7,12,11,15,127 0 255,0
6672,7,12,12,15,127 0 255,0
6673,7,12,13,15,127 0 255,1
6674,7,12,14,15,127 0 255,1
6675,7,12,15,15,127 0 255,3
6676,7,12,16,16,204 0 255,3
6677,7,12,17,16,204 0 255,0
6678,7,12,18,16,204 0 255,0
6679,7,12,19,16,204 0 255,0
6680,7,12,20,16,204 0 255,0
6681,7,12,21,16,204 0 255,2
6682,7,12,22,12,0 101 255,3
6683,7,12,23,12,0 101 255,0
6684,7,12,24,12,0 101 255,0
6685,7,12,25,12,0 101 255,0
6686,7,12,26,12,0 101 255,0
6687,7,12,27,12,0 101 255,0
6688,7,12,28,12,0 101 255,0
6689,7,12,29,12,0 101 255,1
6690,7,13,0,10,0 255 255,0
6691,7,13,1,10,0 255 255,0
6692,7,13,2,10,0 255 255,0
6693,7,13,3,10,0 255 255,0
6694,7,13,4,10,0 255 255,1
6695,7,13,5,19,255 0 76,1
6696,7,13,6,19,255 0 76,1
6697,7,13,7,15,127 0 255,1
6698,7,13,8,15,127 0 255,0
6699,7,13,9,15,127 0 255,0
6700,7,13,10,15,127 0 255,0
6701,7,13,11,15,127 0 255,0
6702,7,13,12,15,127 0 255,0
6703,7,13,13,15,127 0 255,1
6704,7,13,14,15,127 0 255,3
6705,7,13,15,16,204 0 255,3
6706,7,13,16,16,204 0 255,0
6707,7,13,17,16,204 0 255,0
6708,7,13,18,16,204 0 255,0
6709,7,13,19,16,204 0 255,0
6710,7,13,20,16,204 0 255,0
6711,7,13,21,16,204 0 255,0
6712,7,13,22,16,204 0 255,3
6713,7,13,23,12,0 101 255,3
6714,7,13,24,12,0 101 255,0
6715,7,13,25,12,0 101 255,0
6716,7,13,26,12,0 101 255,0
6717,7,13,27,12,0 101 255,0
6718,7,13,28,12,0 101 255,0
6719,7,13,29,12,0 101 255,1
6720,7,14,0,10,0 255 255,0
6721,7,14,1,10,0 255 255,0
6722,7,14,2,10,0 255 255,0
6723,7,14,3,10,0 255 255,0
6724,7,14,4,10,0 255 255,1
6725,7,14,5,19,255 0 76,1
6726,7,14,6,19,255 0 76,1
6727,7,14,7,15,127 0 255,1
6728,7,14,8,15,127 0 255,0
6729,7,14,9,15,127 0 255,0
6730,7,14,10,15,127 0 255,0
6731,7,14,11,15,127 0 255,0
6732,7,14,12,15,127 0 255,0
6733,7,14,13,15,127 0 255,3
6734,7,14,14,16,204 0 255,3
6735,7,14,15,16,204 0 255,0
6736,7,14,16,16,204 0 255,0
6737,7,14,17,16,204 0 255,0
6738,7,14,18,16,204 0 255,0
6739,7,14,19,16,204 0 255,0
6740,7,14,20,16,204 0 255,0
6741,7,14,21,16,204 0 255,0
6742,7,14,22,16,204 0 255,0
6743,7,14,23,16,204 0 255,3
6744,7,14,24,12,0 101 255,3
6745,7,14,25,12,0 101 255,0
6746,7,14,26,12,0 101 255,0
6747,7,14,27,12,0 101 255,0
6748,7,14,28,12,0 101 255,0
6749,7,14,29,12,0 101 255,1
6750,7,15,0,10,0 255 255,0
6751,7,15,1,10,0 255 255,0
6752,7,15,2,10,0 255 255,0
6753,7,15,3,10,0 255 255,0
6754,7,15,4,10,0 255 255,1
6755,7,15,5,19,255 0 76,1
6756,7,15,6,19,255 0 76,1
6757,7,15,7,15,127 0 255,1
6758,7,15,8,15,127 0 255,0
6759,7,15,9,15,127 0 255,0
6760,7,15,10,15,127 0 255,0
6761,7,15,11,15,127 0 255,0
6762,7,15,12,15,127 0 255,3
6763,7,15,13,16,204 0 255,3
6764,7,15,14,16,204 0 255,0
6765,7,15,15,16,204 0 255,0
6766,7,15,16,16,204 0 255,0
6767,7,15,17,16,204 0 255,0
6768,7,15,18,16,204 0 255,0
6769,7,15,19,16,204 0 255,0
6770,7,15,20,16,204 0 255,0
6771,7,15,21,16,204 0 255,0
6772,7,15,22,16,204 0 255,0
6773,7,15,23,16,204 0 255,0
6774,7,15,24,16,204 0 255,3
6775,7,15,25,12,0 101 255,3
6776,7,15,26,12,0 101 255,2
6777,7,15,27,12,0 101 255,2
6778,7,15,28,12,0 101 255,2
6779,7,15,29,12,0 101 255,3
6780,7,16,0,10,0 255 255,0
6781,7,16,1,10,0 255 255,0
6782,7,16,2,10,0 255 255,0
6783,7,16,3,10,0 255 255,0
6784,7,16,4,10,0 255 255,1
6785,7,16,5,19,255 0 76,1
6786,7,16,6,19,255 0 76,1
6787,7,16,7,15,127 0 255,3
6788,7,16,8,15,127 0 255,2
6789,7,16,9,15,127 0 255,2
6790,7,16,10,15,127 0 255,2
6791,7,16,11,15,127 0 255,3
6792,7,16,12,16,204 0 255,3
6793,7,16,13,16,204 0 255,0
6794,7,16,14,16,204 0 255,0
6795,7,16,15,16,204 0 255,0
6796,7,16,16,16,204 0 255,0
6797,7,16,17,16,204 0 255,0
6798,7,16,18,16,204 0 255,0
6799,7,16,19,16,204 0 255,0
6800,7,16,20,16,204 0 255,0
6801,7,16,21,16,204 0 255,0
6802,7,16,22,16,204 0 255,0
6803,7,16,23,16,204 0 255,0
6804,7,16,24,16,204 0 255,0
6805,7,16,25,16,204 0 255,2
6806,7,16,26,16,204 0 255,2
6807,7,16,27,16,204 0 255,2
6808,7,16,28,16,204 0 255,2
6809,7,16,29,16,204 0 255,3
6810,7,17,0,10,0 255 255,0
6811,7,17,1,10,0 255 255,0
6812,7,17,2,10,0 255 255,0
6813,7,17,3,10,0 255 255,0
6814,7,17,4,10,0 255 255,1
6815,7,17,5,19,255 0 76,1
6816,7,17,6,19,255 0 76,2
6817,7,17,7,16,204 0 255,3
6818,7,17,8,16,204 0 255,2
6819,7,17,9,16,204 0 255,2
6820,7,17,10,16,204 0 255,2
6821,7,17,11,16,204 0 255,2
6822,7,17,12,16,204 0 255,0
6823,7,17,13,16,204 0 255,0
6824,7,17,14,16,204 0 255,0
6825,7,17,15,16,204 0 255,0
6826,7,17,16,16,204 0 255,0
6827,7,17,17,16,204 0 255,0
6828,7,17,18,16,204 0 255,0
6829,7,17,19,16,204 0 255,0
6830,7,17,20,16,204 0 255,0
6831,7,17,21,16,204 0 255,0
6832,7,17,22,16,204 0 255,0
6833,7,17,23,16,204 0 255,0
6834,7,17,24,16,204 0 255,0
6835,7,17,25,16,204 0 255,0
6836,7,17,26,16,204 0 255,1
6837,7,17,27,16,204 0 255,1
6838,7,17,28,16,204 0 255,1
6839,7,17,29,16,204 0 255,2
6840,7,18,0,10,0 255 255,2
6841,7,18,1,10,0 255 255,0
6842,7,18,2,10,0 255 255,0
6843,7,18,3,10,0 255 255,0
6844,7,18,4,10,0 255 255,1
6845,7,18,5,19,255 0 76,1
6846,7,18,6,19,255 0 76,2
6847,7,18,7,16,204 0 255,2
6848,7,18,8,16,204 0 255,1
6849,7,18,9,16,204 0 255,1
6850,7,18,10,16,204 0 255,1
6851,7,18,11,16,204 0 255,1
6852,7,18,12,16,204 0 255,0
6853,7,18,13,16,204 0 255,0
6854,7,18,14,16,204 0 255,0
6855,7,18,15,16,204 0 255,0
6856,7,18,16,16,204 0 255,0
6857,7,18,17,16,204 0 255,0
6858,7,18,18,16,204 0 255,0
6859,7,18,19,16,204 0 255,0
6860,7,18,20,16,204 0 255,0
6861,7,18,21,16,204 0 255,0
6862,7,18,22,16,204 0 255,0
6863,7,18,23,16,204 0 255,0
6864,7,18,24,16,204 0 255,0
6865,7,18,25,16,204 0 255,0
6866,7,18,26,16,204 0 255,1
6867,7,18,27,16,204 0 255,2
6868,7,18,28,16,204 0 255,2
6869,7,18,29,16,204 0 255,3
6870,7,19,0,11,0 178 255,3
6871,7,19,1,10,0 255 255,3
6872,7,19,2,10,0 255 255,2
6873,7,19,3,10,0 255 255,2
6874,7,19,4,10,0 255 255,3
6875,7,19,5,19,255 0 76,2
6876,7,19,6,19,255 0 76,2
6877,7,19,7,16,204 0 255,2
6878,7,19,8,16,204 0 255,1
6879,7,19,9,16,204 0 255,1
6880,7,19,10,16,204 0 255,1
6881,7,19,11,16,204 0 255,1
6882,7,19,12,16,204 0 255,0
6883,7,19,13,16,204 0 255,0
6884,7,19,14,16,204 0 255,0
6885,7,19,15,16,204 0 255,0
6886,7,19,16,16,204 0 255,0
6887,7,19,17,16,204 0 255,0
6888,7,19,18,16,204 0 255,0
6889,7,19,19,16,204 0 255,0
6890,7,19,20,16,204 0 255,0
6891,7,19,21,16,204 0 255,0
6892,7,19,22,16,204 0 255,0
6893,7,19,23,16,204 0 255,0
6894,7,19,24,16,204 0 255,0
6895,7,19,25,16,204 0 255,0
6896,7,19,26,16,204 0 255,3
6897,7,19,27,1,255 76 0,2
6898,7,19,28,1,255 76 0,1
6899,7,19,29,1,255 76 0,2
6900,7,20,0,11,0 178 255,0
6901,7,20,1,11,0 178 255,2
6902,7,20,2,11,0 178 255,2
6903,7,20,3,11,0 178 255,2
6904,7,20,4,11,0 178 255,3
6905,7,20,5,19,255 0 76,3
6906,7,20,6,19,255 0 76,3
6907,7,20,7,16,204 0 255,3
6908,7,20,8,16,204 0 255,1
6909,7,20,9,16,204 0 255,1
6910,7,20,10,16,204 0 255,1
6911,7,20,11,16,204 0 255,1
6912,7,20,12,16,204 0 255,0
6913,7,20,13,16,204 0 255,0
6914,7,20,14,16,204 0 255,0
6915,7,20,15,16,204 0 255,0
6916,7,20,16,16,204 0 255,0
6917,7,20,17,16,204 0 255,0
6918,7,20,18,16,204 0 255,0
6919,7,20,19,16,204 0 255,0
6920,7,20,20,16,204 0 255,0
6921,7,20,21,16,204 0 255,0
6922,7,20,22,16,204 0 255,0
6923,7,20,23,16,204 0 255,0
6924,7,20,24,16,204 0 255,0
6925,7,20,25,16,204 0 255,2
6926,7,20,26,1,255 76 0,2
6927,7,20,27,1,255 76 0,0
6928,7,20,28,1,255 76 0,0
6929,7,20,29,1,255 76 0,1
6930,7,21,0,11,0 178 255,0
6931,7,21,1,11,0 178 255,0
6932,7,21,2,11,0 178 255,0
6933,7,21,3,11,0 178 255,1
6934,7,21,4,11,0 178 255,1
6935,7,21,5,11,0 178 255,2
6936,7,21,6,11,0 178 255,2
6937,7,21,7,11,0 178 255,3
6938,7,21,8,16,204 0 255,3
6939,7,21,9,16,204 0 255,2
6940,7,21,10,16,204 0 255,2
6941,7,21,11,16,204 0 255,1
6942,7,21,12,16,204 0 255,0
6943,7,21,13,16,204 0 255,0
6944,7,21,14,16,204 0 255,0
6945,7,21,15,16,204 0 255,0
6946,7,21,16,16,204 0 255,0
6947,7,21,17,16,204 0 255,0
6948,7,21,18,16,204 0 255,0
6949,7,21,19,16,204 0 255,0
6950,7,21,20,16,204 0 255,0
6951,7,21,21,16,204 0 255,0
6952,7,21,22,16,204 0 255,0
6953,7,21,23,16,204 0 255,0
6954,7,21,24,16,204 0 255,2
6955,7,21,25,1,255 76 0,2
6956,7,21,26,1,255 76 0,0
6957,7,21,27,1,255 76 0,0
6958,7,21,28,1,255 76 0,0
6959,7,21,29,1,255 76 0,1
6960,7,22,0,11,0 178 255,0
6961,7,22,1,11,0 178 255,0
6962,7,22,2,11,0 178 255,0
6963,7,22,3,11,0 178 255,1
6964,7,22,4,11,0 178 255,1
6965,7,22,5,11,0 178 255,1
6966,7,22,6,11,0 178 255,1
6967,7,22,7,11,0 178 255,2
6968,7,22,8,5,127 255 0,3
6969,7,22,9,5,127 255 0,2
6970,7,22,10,5,127 255 0,3
6971,7,22,11,16,204 0 255,2
6972,7,22,12,16,204 0 255,0
6973,7,22,13,16,204 0 255,0
6974,7,22,14,16,204 0 255,0
6975,7,22,15,16,204 0 255,0
6976,7,22,16,16,204 0 255,0
6977,7,22,17,16,204 0 255,0
6978,7,22,18,16,204 0 255,0
6979,7,22,19,16,204 0 255,0
6980,7,22,20,16,204 0 255,0
6981,7,22,21,16,204 0 255,0
6982,7,22,22,16,204 0 255,0
6983,7,22,23,16,204 0 255,2
6984,7,22,24,1,255 76 0,2
6985,7,22,25,1,255 76 0,0
6986,7,22,26,1,255 76 0,0
6987,7,22,27,1,255 76 0,0
6988,7,22,28,1,255 76 0,0
6989,7,22,29,1,255 76 0,1
6990,7,23,0,11,0 178 255,0
6991,7,23,1,11,0 178 255,0
6992,7,23,2,11,0 178 255,0
6993,7,23,3,11,0 178 255,0
6994,7,23,4,11,0 178 255,0
6995,7,23,5,11,0 178 255,0
6996,7,23,6,11,0 178 255,0
6997,7,23,7,11,0 178 255,2
6998,7,23,8,5,127 255 0,3
6999,7,23,9,5,127 255 0,1
7000,7,23,10,5,127 255 0,2
7001,7,23,11,16,204 0 255,3
7002,7,23,12,16,204 0 255,2
7003,7,23,13,16,204 0 255,2
7004,7,23,14,16,204 0 255,2
7005,7,23,15,16,204 0 255,2
7006,7,23,16,16,204 0 255,2
7007,7,23,17,16,204 0 255,2
7008,7,23,18,16,204 0 255,2
7009,7,23,19,16,204 0 255,2
7010,7,23,20,16,204 0 255,2
7011,7,23,21,16,204 0 255,2
7012,7,23,22,16,204 0 255,3
7013,7,23,23,1,255 76 0,2
7014,7,23,24,1,255 76 0,0
7015,7,23,25,1,255 76 0,0
7016,7,23,26,1,255 76 0,0
7017,7,23,27,1,255 76 0,0
7018,7,23,28,1,255 76 0,0
7019,7,23,29,1,255 76 0,1
7020,7,24,0,11,0 178 255,0
7021,7,24,1,11,0 178 255,0
7022,7,24,2,11,0 178 255,0
7023,7,24,3,11,0 178 255,0
7024,7,24,4,11,0 178 255,0
7025,7,24,5,11,0 178 255,0
7026,7,24,6,11,0 178 255,0
7027,7,24,7,11,0 178 255,0
7028,7,24,8,11,0 178 255,3
7029,7,24,9,5,127 255 0,3
7030,7,24,10,5,127 255 0,3
7031,7,24,11,17,255 0 229,3
7032,7,24,12,17,255 0 229,2
7033,7,24,13,17,255 0 229,2
7034,7,24,14,17,255 0 229,2
7035,7,24,15,17,255 0 229,2
7036,7,24,16,17,255 0 229,2
7037,7,24,17,17,255 0 229,2
7038,7,24,18,17,255 0 229,2
7039,7,24,19,17,255 0 229,2
7040,7,24,20,17,255 0 229,2
7041,7,24,21,17,255 0 229,3
7042,7,24,22,1,255 76 0,3
7043,7,24,23,1,255 76 0,0
7044,7,24,24,1,255 76 0,0
7045,7,24,25,1,255 76 0,0
7046,7,24,26,1,255 76 0,0
7047,7,24,27,1,255 76 0,0
7048,7,24,28,1,255 76 0,0
7049,7,24,29,1,255 76 0,1
7050,7,25,0,11,0 178 255,0
7051,7,25,1,11,0 178 255,0
7052,7,25,2,11,0 178 255,0
7053,7,25,3,11,0 178 255,0
7054,7,25,4,11,0 178 255,0
7055,7,25,5,11,0 178 255,0
7056,7,25,6,11,0 178 255,0
7057,7,25,7,11,0 178 255,0
7058,7,25,8,11,0 178 255,0
7059,7,25,9,11,0 178 255,3
7060,7,25,10,17,255 0 229,3
7061,7,25,11,17,255 0 229,0
7062,7,25,12,17,255 0 229,0
7063,7,25,13,17,255 0 229,0
7064,7,25,14,17,255 0 229,0
7065,7,25,15,17,255 0 229,0
7066,7,25,16,17,255 0 229,0
7067,7,25,17,17,255 0 229,0
7068,7,25,18,17,255 0 229,0
7069,7,25,19,17,255 0 229,0
7070,7,25,20,17,255 0 229,0
7071,7,25,21,17,255 0 229,2
7072,7,25,22,1,255 76 0,2
7073,7,25,23,1,255 76 0,0
7074,7,25,24,1,255 76 0,0
7075,7,25,25,1,255 76 0,0
7076,7,25,26,1,255 76 0,0
7077,7,25,27,1,255 76 0,0
7078,7,25,28,1,255 76 0,0
7079,7,25,29,1,255 76 0,1
7080,7,26,0,11,0 178 255,0
7081,7,26,1,11,0 178 255,0
7082,7,26,2,11,0 178 255,0
7083,7,26,3,11,0 178 255,0
7084,7,26,4,11,0 178 255,0
7085,7,26,5,11,0 178 255,0
7086,7,26,6,11,0 178 255,0
7087,7,26,7,11,0 178 255,0
7088,7,26,8,11,0 178 255,0
7089,7,26,9,11,0 178 255,3
7090,7,26,10,17,255 0 229,2
7091,7,26,11,17,255 0 229,0
7092,7,26,12,17,255 0 229,0
7093,7,26,13,17,255 0 229,0
7094,7,26,14,17,255 0 229,0
7095,7,26,15,17,255 0 229,0
7096,7,26,16,17,255 0 229,0
7097,7,26,17,17,255 0 229,0
7098,7,26,18,17,255 0 229,0
7099,7,26,19,17,255 0 229,0
7100,7,26,20,17,255 0 229,0
7101,7,26,21,17,255 0 229,2
7102,7,26,22,1,255 76 0,2
7103,7,26,23,1,255 76 0,0
7104,7,26,24,1,255 76 0,0
7105,7,26,25,1,255 76 0,0
7106,7,26,26,1,255 76 0,0
7107,7,26,27,1,255 76 0,0
7108,7,26,28,1,255 76 0,0
7109,7,26,29,1,255 76 0,1
7110,7,27,0,11,0 178 255,0
7111,7,27,1,11,0 178 255,0
7112,7,27,2,11,0 178 255,0
7113,7,27,3,11,0 178 255,0
7114,7,27,4,11,0 178 255,0
7115,7,27,5,11,0 178 255,0
7116,7,27,6,11,0 178 255,0
7117,7,27,7,11,0 178 255,0
7118,7,27,8,11,0 178 255,3
7119,7,27,9,17,255 0 229,3
7120,7,27,10,17,255 0 229,0
7121,7,27,11,17,255 0 229,0
7122,7,27,12,17,255 0 229,0
7123,7,27,13,17,255 0 229,0
7124,7,27,14,17,255 0 229,0
7125,7,27,15,17,255 0 229,0
7126,7,27,16,17,255 0 229,0
7127,7,27,17,17,255 0 229,0
7128,7,27,18,17,255 0 229,0
7129,7,27,19,17,255 0 229,0
7130,7,27,20,17,255 0 229,0
7131,7,27,21,17,255 0 229,2
7132,7,27,22,1,255 76 0,2
7133,7,27,23,1,255 76 0,0
7134,7,27,24,1,255 76 0,0
7135,7,27,25,1,255 76 0,0
7136,7,27,26,1,255 76 0,0
7137,7,27,27,1,255 76 0,0
7138,7,27,28,1,255 76 0,0
7139,7,27,29,1,255 76 0,1
7140,7,28,0,11,0 178 255,0
7141,7,28,1,11,0 178 255,0
7142,7,28,2,11,0 178 255,0
7143,7,28,3,11,0 178 255,0
7144,7,28,4,11,0 178 255,0
7145,7,28,5,11,0 178 255,0
7146,7,28,6,11,0 178 255,0
7147,7,28,7,11,0 178 255,2
7148,7,28,8,17,255 0 229,3
7149,7,28,9,17,255 0 229,0
7150,7,28,10,17,255 0 229,0
7151,7,28,11,17,255 0 229,0
7152,7,28,12,17,255 0 229,0
7153,7,28,13,17,255 0 229,0
7154,7,28,14,17,255 0 229,0
7155,7,28,15,17,255 0 229,0
7156,7,28,16,17,255 0 229,0
7157,7,28,17,17,255 0 229,0
7158,7,28,18,17,255 0 229,0
7159,7,28,19,17,255 0 229,0
7160,7,28,20,17,255 0 229,0
7161,7,28,21,17,255 0 229,2
7162,7,28,22,1,255 76 0,2
7163,7,28,23,1,255 76 0,0
7164,7,28,24,1,255 76 0,0
7165,7,28,25,1,255 76 0,0
7166,7,28,26,1,255 76 0,0
7167,7,28,27,1,255 76 0,0
7168,7,28,28,1,255 76 0,0
7169,7,28,29,1,255 76 0,1
7170,7,29,0,11,0 178 255,1
7171,7,29,1,11,0 178 255,1
7172,7,29,2,11,0 178 255,1
7173,7,29,3,11,0 178 255,1
7174,7,29,4,11,0 178 255,1
7175,7,29,5,11,0 178 255,1
7176,7,29,6,11,0 178 255,1
7177,7,29,7,11,0 178 255,3
7178,7,29,8,17,255 0 229,3
7179,7,29,9,17,255 0 229,1
7180,7,29,10,17,255 0 229,1
7181,7,29,11,17,255 0 229,1
7182,7,29,12,17,255 0 229,1
7183,7,29,13,17,255 0 229,1
7184,7,29,14,17,255 0 229,1
7185,7,29,15,17,255 0 229,1
7186,7,29,16,17,255 0 229,1
7187,7,29,17,17,255 0 229,1
7188,7,29,18,17,255 0 229,1
7189,7,29,19,17,255 0 229,1
7190,7,29,20,17,255 0 229,1
7191,7,29,21,17,255 0 229,3
7192,7,29,22,1,255 76 0,3
7193,7,29,23,1,255 76 0,1
7194,7,29,24,1,255 76 0,1
7195,7,29,25,1,255 76 0,1
7196,7,29,26,1,255 76 0,1
7197,7,29,27,1,255 76 0,1
7198,7,29,28,1,255 76 0,1
7199,7,29,29,1,255 76 0,2
7200,8,0,0,9,0 255 178,0
7201,8,0,1,9,0 255 178,0
7202,8,0,2,9,0 255 178,0
7203,8,0,3,9,0 255 178,0
7204,8,0,4,9,0 255 178,0
7205,8,0,5,9,0 255 178,0
7206,8,0,6,9,0 255 178,0
7207,8,0,7,9,0 255 178,1
7208,8,0,8,15,127 0 255,1
7209,8,0,9,15,127 0 255,0
7210,8,0,10,15,127 0 255,0
7211,8,0,11,15,127 0 255,0
7212,8,0,12,15,127 0 255,0
7213,8,0,13,15,127 0 255,1
7214,8,0,14,15,127 0 255,1
7215,8,0,15,15,127 0 255,1
7216,8,0,16,15,127 0 255,2
7217,8,0,17,13,0 25 255,2
7218,8,0,18,13,0 25 255,0
7219,8,0,19,13,0 25 255,0
7220,8,0,20,13,0 25 255,0
7221,8,0,21,13,0 25 255,0
7222,8,0,22,13,0 25 255,0
7223,8,0,23,13,0 25 255,0
7224,8,0,24,13,0 25 255,0
7225,8,0,25,13,0 25 255,0
7226,8,0,26,13,0 25 255,0
7227,8,0,27,13,0 25 255,0
7228,8,0,28,13,0 25 255,0
7229,8,0,29,13,0 25 255,1
7230,8,1,0,9,0 255 178,0
7231,8,1,1,9,0 255 178,0
7232,8,1,2,9,0 255 178,0
7233,8,1,3,9,0 255 178,0
7234,8,1,4,9,0 255 178,0
7235,8,1,5,9,0 255 178,0
7236,8,1,6,9,0 255 178,0
7237,8,1,7,9,0 255 178,1
7238,8,1,8,15,127 0 255,1
7239,8,1,9,15,127 0 255,0
7240,8,1,10,15,127 0 255,0
7241,8,1,11,15,127 0 255,0
7242,8,1,12,15,127 0 255,0
7243,8,1,13,15,127 0 255,1
7244,8,1,14,15,127 0 255,1
7245,8,1,15,15,127 0 255,1
7246,8,1,16,15,127 0 255,2
7247,8,1,17,13,0 25 255,2
7248,8,1,18,13,0 25 255,0
7249,8,1,19,13,0 25 255,0
7250,8,1,20,13,0 25 255,0
7251,8,1,21,13,0 25 255,0
7252,8,1,22,13,0 25 255,0
7253,8,1,23,13,0 25 255,0
7254,8,1,24,13,0 25 255,0
7255,8,1,25,13,0 25 255,0
7256,8,1,26,13,0 25 255,0
7257,8,1,27,13,0 25 255,0
7258,8,1,28,13,0 25 255,0
7259,8,1,29,13,0 25 255,1
7260,8,2,0,9,0 255 178,0
7261,8,2,1,9,0 255 178,0
7262,8,2,2,9,0 255 178,0
7263,8,2,3,9,0 255 178,0
7264,8,2,4,9,0 255 178,0
7265,8,2,5,9,0 255 178,0
7266,8,2,6,9,0 255 178,0
7267,8,2,7,9,0 255 178,1
7268,8,2,8,15,127 0 255,1
7269,8,2,9,15,127 0 255,0
7270,8,2,10,15,127 0 255,0
7271,8,2,11,15,127 0 255,0
7272,8,2,12,15,127 0 255,0
7273,8,2,13,15,127 0 255,1
7274,8,2,14,15,127 0 255,1
7275,8,2,15,15,127 0 255,1
7276,8,2,16,15,127 0 255,2
7277,8,2,17,13,0 25 255,3
7278,8,2,18,13,0 25 255,1
7279,8,2,19,13,0 25 255,0
7280,8,2,20,13,0 25 255,0
7281,8,2,21,13,0 25 255,0
7282,8,2,22,13,0 25 255,0
7283,8,2,23,13,0 25 255,0
7284,8,2,24,13,0 25 255,0
7285,8,2,25,13,0 25 255,0
7286,8,2,26,13,0 25 255,0
7287,8,2,27,13,0 25 255,0
7288,8,2,28,13,0 25 255,0
7289,8,2,29,13,0 25 255,1
7290,8,3,0,9,0 255 178,0
7291,8,3,1,9,0 255 178,0
7292,8,3,2,9,0 255 178,0
7293,8,3,3,9,0 255 178,0
7294,8,3,4,9,0 255 178,0
7295,8,3,5,9,0 255 178,0
7296,8,3,6,9,0 255 178,0
7297,8,3,7,9,0 255 178,1
7298,8,3,8,15,127 0 255,1
7299,8,3,9,15,127 0 255,0
7300,8,3,10,15,127 0 255,0
7301,8,3,11,15,127 0 255,0
7302,8,3,12,15,127 0 255,0
7303,8,3,13,15,127 0 255,1
7304,8,3,14,15,127 0 255,1
7305,8,3,15,15,127 0 255,1
7306,8,3,16,15,127 0 255,1
